,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
166,0.0,16.1316872428,0.0955443823881,0.218017015287,19.6371463904,-1.63083590863,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0462561206201
167,0.0,16.2469135802,0.0956121907504,0.218463723647,19.6424763138,-1.62757145983,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0458963948843
168,0.0,16.3621399177,0.0955309837849,0.21908227567,19.6477647873,-1.62466269175,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0454715555571
169,0.0,16.4773662551,0.0953488400642,0.219816258815,19.6530043081,-1.62291761705,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0458828664722
170,0.0,16.5925925926,0.0952200689544,0.220576166346,19.6582912227,-1.62134615976,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0476770461053
171,0.0,16.70781893,0.0952919974971,0.221285988004,19.6637848741,-1.61929232612,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0494616881391
172,0.0,16.8230452675,0.0946949586518,0.221666081772,19.6694841633,-1.61738240067,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0463996664577
173,0.0,16.9382716049,0.0942125467926,0.221930204935,19.6748306269,-1.61516140546,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0490014951986
174,0.0,17.0534979424,0.0942295553735,0.221796009016,19.6804768897,-1.61192369891,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.052412976578
175,0.0,17.1687242798,0.0948783138337,0.22119052903,19.6865162451,-1.60746614148,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0498836354715
176,0.0,17.2839506173,0.09513500532,0.220888140562,19.6922641537,-1.60368015597,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0468272774904
177,0.0,17.3991769547,0.0954266517801,0.220537920922,19.6976598893,-1.59971255863,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0458220542519
178,0.0,17.5144032922,0.0958030973076,0.220138171171,19.7029397968,-1.59556996634,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.04589520014
179,0.0,17.6296296296,0.096338514492,0.219699479082,19.7082281327,-1.59131565267,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0495945087525
180,0.0,17.7448559671,0.0960889386115,0.219383376434,19.7139427263,-1.58842075176,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0513758098038
181,0.0,17.8600823045,0.095766761827,0.219217273669,19.7198625727,-1.58644324141,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.051566502371
182,0.0,17.975308642,0.0955406060408,0.219237867302,19.7258043919,-1.58457002499,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0513474283128
183,0.0,18.0905349794,0.0953167604652,0.21948937147,19.731720968,-1.58256532729,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0515149702224
184,0.0,18.2057613169,0.0950031750338,0.220025031051,19.7376568493,-1.58072232478,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0522679508977
185,0.0,18.3209876543,0.0944683751246,0.220486790081,19.7436794938,-1.57849032247,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0531991759783
186,0.0,18.4362139918,0.0937499436954,0.220521830987,19.7498094401,-1.57553026542,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0536893075174
187,0.0,18.5514403292,0.0931173530683,0.220724175524,19.7559958623,-1.57295963445,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0509786821014
188,0.0,18.6666666667,0.0931065835346,0.220934390553,19.7618699491,-1.57052198275,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.048839901497
189,0.0,18.7818930041,0.0933131388588,0.221076310108,19.7674975921,-1.5679727484,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0440643037651
190,0.0,18.8971193416,0.0933362045603,0.221002096999,19.7725749604,-1.56485997982,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0412549831992
191,0.0,19.012345679,0.09322718594,0.220679226199,19.7773286211,-1.56213035505,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0418802403386
192,0.0,19.1275720165,0.0930504086525,0.220415657399,19.7821543278,-1.55998913278,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0421133914993
193,0.0,19.2427983539,0.0931311361919,0.219956523067,19.7870068996,-1.55742015461,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.043023526489
194,0.0,19.3580246914,0.0937166142351,0.219178813297,19.791964343,-1.55397705542,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0436137966202
195,0.0,19.4732510288,0.0943818646358,0.218416674476,19.7969898011,-1.55090983471,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0443456947571
196,0.0,19.5884773663,0.0953756030416,0.217808839889,19.802099593,-1.54769284729,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0426351561405
